,x,y,target
1379,-55.60485,-7.38877,talk.religion.misc
1380,-27.559652,11.986478,alt.atheism
1381,9.769413,-4.629773,sci.space
1382,11.291001,-43.242054,sci.space
1383,-35.355648,-18.46925,talk.religion.misc
1384,-1.1070975,-45.971867,sci.space
1385,14.083497,-52.71089,sci.space
1386,-60.919067,-17.318796,talk.religion.misc
1387,-42.181652,20.581907,alt.atheism
1388,-48.77781,9.337477,alt.atheism
1389,13.653268,-56.606876,sci.space
1390,12.863057,-8.503162,sci.space
1391,-46.915462,29.15223,talk.religion.misc
1392,14.600778,-12.985722,sci.space
1393,-47.514576,-16.202976,alt.atheism
1394,35.87216,24.734985,comp.graphics
1395,31.501326,5.841195,comp.graphics
1396,32.16434,17.818874,comp.graphics
1397,12.509139,-8.3615675,talk.religion.misc
1398,-20.405556,7.1339107,talk.religion.misc
1399,-40.55588,29.680302,alt.atheism
1400,5.802349,-17.685991,sci.space
1401,-35.555386,-8.099169,talk.religion.misc
1402,-21.270086,8.003097,talk.religion.misc
1403,-54.028107,3.2739708,talk.religion.misc
1404,38.972336,18.773155,comp.graphics
1405,18.663424,29.719376,comp.graphics
1406,39.01741,28.251999,comp.graphics
1407,15.185699,-52.07896,sci.space
1408,-37.542847,3.230519,alt.atheism
1409,4.9807463,-14.078869,sci.space
1410,-45.6034,5.3199887,alt.atheism
1411,-54.96178,-10.456475,talk.religion.misc
1412,-41.71974,-25.059654,talk.religion.misc
1413,-24.004927,21.924826,alt.atheism
1414,-18.855345,8.66771,talk.religion.misc
1415,50.877552,10.994757,comp.graphics
1416,-43.027798,11.150738,alt.atheism
1417,-48.48585,37.276924,alt.atheism
1418,-35.687508,2.0589032,talk.religion.misc
1419,-35.38856,25.677586,alt.atheism
1420,23.85557,-29.502514,sci.space
1421,-41.940926,31.232933,alt.atheism
1422,-6.761609,0.38556632,talk.religion.misc
1423,9.225293,-29.61549,sci.space
1424,50.017574,-0.6922262,sci.space
1425,-52.295155,2.6632173,alt.atheism
1426,41.61232,30.077883,comp.graphics
1427,-11.582854,1.8099455,alt.atheism
1428,0.62383986,5.2732086,comp.graphics
1429,-29.654673,-0.51030576,alt.atheism
1430,31.272554,32.55779,comp.graphics
1431,-28.903685,5.409662,alt.atheism
1432,38.753857,17.653599,comp.graphics
1433,-61.484562,-14.096668,alt.atheism
1434,6.005319,6.420676,sci.space
1435,19.775396,-3.6364279,sci.space
1436,-30.549564,-0.18239892,talk.religion.misc
1437,-50.46497,-0.08061394,alt.atheism
1438,20.882046,-24.103706,sci.space
1439,19.284912,29.42424,comp.graphics
1440,-44.57816,29.554453,alt.atheism
1441,-34.04882,-2.337769,alt.atheism
1442,-22.827805,-2.4043953,talk.religion.misc
1443,-24.041609,-16.19028,alt.atheism
1444,-36.29951,-3.3831801,talk.religion.misc
1445,3.8682885,-2.2960331,sci.space
1446,-32.70201,-4.5278373,talk.religion.misc
1447,-42.270584,39.229248,alt.atheism
1448,-0.22612502,-44.921795,sci.space
1449,21.689472,15.787367,comp.graphics
1450,26.902681,-30.951313,sci.space
1451,21.564394,-29.462921,sci.space
1452,-18.257076,2.356071,talk.religion.misc
1453,-21.541485,-11.349914,talk.religion.misc
1454,60.60677,15.57041,comp.graphics
1455,-42.573643,12.00712,alt.atheism
1456,13.349775,26.157236,comp.graphics
1457,-48.37302,38.73923,alt.atheism
1458,19.646408,-2.7631147,sci.space
1459,58.713783,17.32067,comp.graphics
1460,11.819208,24.017136,comp.graphics
1461,4.954233,-50.61759,sci.space
1462,-47.148697,28.740858,alt.atheism
1463,3.4809153,-35.082863,sci.space
1464,-36.731747,10.956032,alt.atheism
1465,-40.484436,4.8121386,alt.atheism
1466,16.363277,-54.054337,sci.space
1467,0.6699026,-24.048912,sci.space
1468,38.48982,3.506639,comp.graphics
1469,9.3800335,13.9766445,talk.religion.misc
1470,-21.95869,-3.2096448,talk.religion.misc
1471,44.2733,-1.6257466,comp.graphics
1472,0.9840897,-15.635769,sci.space
1473,-43.349186,-4.930788,talk.religion.misc
1474,-23.89636,-0.53261346,talk.religion.misc
1475,15.354421,-26.393755,sci.space
1476,-36.885902,7.550837,alt.atheism
1477,-46.164547,41.040115,alt.atheism
1478,11.817298,-41.533318,sci.space
1479,-10.421358,2.671808,talk.religion.misc
1480,-47.910408,-17.069204,alt.atheism
1481,8.1531,-37.542557,sci.space
1482,-18.47287,8.689803,talk.religion.misc
1483,8.424414,-53.43882,sci.space
1484,37.014843,6.2549644,comp.graphics
1485,3.439851,9.224091,talk.religion.misc
1486,26.238836,-26.411694,sci.space
1487,33.388912,26.822458,comp.graphics
1488,43.454567,0.14627549,comp.graphics
1489,-43.98071,33.61656,alt.atheism
1490,54.52853,11.0750265,comp.graphics
1491,4.786388,4.6670012,comp.graphics
1492,10.156727,-11.322384,sci.space
1493,19.787558,-38.74453,sci.space
1494,-62.596012,-8.8724985,talk.religion.misc
1495,39.937374,0.6352478,comp.graphics
1496,-45.352173,-1.7111908,alt.atheism
1497,20.38605,21.950686,comp.graphics
1498,-32.82266,8.354963,alt.atheism
1499,45.253235,2.0313396,comp.graphics
1500,-47.614826,4.343492,alt.atheism
1501,-8.00237,6.5801497,alt.atheism
1502,25.231716,-24.708195,sci.space
1503,46.505795,26.3832,comp.graphics
1504,45.511196,2.0343573,comp.graphics
1505,7.0701556,-3.0056338,sci.space
1506,16.62485,-48.794247,sci.space
1507,-48.22208,31.295261,alt.atheism
1508,-3.753803,-1.8898084,talk.religion.misc
1509,-31.05296,11.62301,talk.religion.misc
1510,13.601698,-21.600111,sci.space
1511,-46.910683,4.97439,alt.atheism
1512,10.25484,-6.1543775,sci.space
1513,11.327357,18.20937,comp.graphics
1514,42.643764,33.132774,sci.space
1515,39.416782,7.007597,comp.graphics
1516,4.362369,3.234691,sci.space
1517,21.901232,-34.714504,sci.space
1518,-31.594961,-4.835066,talk.religion.misc
1519,9.992573,-17.147827,sci.space
1520,-45.87749,9.602579,alt.atheism
1521,30.58695,18.195242,comp.graphics
1522,29.71471,31.659328,comp.graphics
1523,-2.65632,-2.1380565,comp.graphics
1524,6.3462987,-13.442501,sci.space
1525,4.261967,22.053505,sci.space
1526,6.3784156,19.968645,comp.graphics
1527,64.65249,9.01071,comp.graphics
1528,-13.936971,-9.0710125,talk.religion.misc
1529,-54.714466,-8.130836,alt.atheism
1530,-26.746881,1.7268698,alt.atheism
1531,35.220028,24.545797,comp.graphics
1532,43.96526,20.889185,comp.graphics
1533,-41.80565,-23.41441,talk.religion.misc
1534,17.194475,-37.75148,sci.space
1535,0.8252173,-23.692097,sci.space
1536,18.744326,-43.40697,sci.space
1537,-45.41104,26.129946,alt.atheism
1538,-58.01385,-7.937258,alt.atheism
1539,60.519833,13.749359,comp.graphics
1540,48.842422,7.70765,comp.graphics
1541,-21.465687,25.080048,alt.atheism
1542,12.5176325,-31.730608,sci.space
1543,-46.005314,-16.13791,alt.atheism
1544,51.55594,6.5638447,comp.graphics
1545,29.00685,33.48846,comp.graphics
1546,-20.77434,-8.821685,talk.religion.misc
1547,32.741383,7.4440207,comp.graphics
1548,-62.257915,-15.449406,alt.atheism
1549,44.14922,12.615315,comp.graphics
1550,1.720312,2.633543,sci.space
1551,39.047546,22.01707,comp.graphics
1552,7.8770027,20.753017,sci.space
1553,-27.282677,13.223076,alt.atheism
1554,15.815725,-23.471344,sci.space
1555,14.564829,0.9270167,sci.space
1556,12.570118,-36.70477,sci.space
1557,-49.94797,30.55339,alt.atheism
1558,-19.488747,9.579895,talk.religion.misc
1559,-43.22084,19.199621,alt.atheism
1560,-34.900314,-14.5056,talk.religion.misc
1561,-1.50178,-45.392467,sci.space
1562,-29.815136,8.678938,talk.religion.misc
1563,23.358109,-29.393137,sci.space
1564,34.8366,32.55725,comp.graphics
1565,-40.894604,20.672039,alt.atheism
1566,-50.208828,8.575738,talk.religion.misc
1567,16.998459,-18.189863,sci.space
1568,-64.87839,-10.352343,alt.atheism
1569,18.786911,-19.253757,sci.space
1570,4.652129,-51.826324,sci.space
1571,-31.328346,0.11420752,alt.atheism
1572,-50.272133,-8.366225,talk.religion.misc
1573,44.931137,26.369736,comp.graphics
1574,-18.226578,34.31234,alt.atheism
1575,39.023746,32.072502,comp.graphics
1576,-47.092323,38.94321,alt.atheism
1577,43.210743,24.87961,comp.graphics
1578,62.426487,13.645963,comp.graphics
1579,-24.157879,8.972691,alt.atheism
1580,29.805494,27.724009,comp.graphics
1581,12.360976,22.590212,comp.graphics
1582,-49.877785,-9.023725,talk.religion.misc
1583,-39.74783,-26.722965,talk.religion.misc
1584,37.870068,5.5201654,comp.graphics
1585,1.8297385,-46.231873,sci.space
1586,17.703176,28.41075,comp.graphics
1587,31.123129,17.020136,comp.graphics
1588,-34.855938,13.911072,talk.religion.misc
1589,28.410343,6.1676254,comp.graphics
1590,3.9299953,-38.02622,sci.space
1591,8.260053,24.586958,comp.graphics
1592,5.1132083,-0.1447315,sci.space
1593,-43.962124,42.542652,alt.atheism
1594,-38.785065,-7.0639153,talk.religion.misc
1595,7.610356,0.6904487,sci.space
1596,-56.977066,-6.3883486,alt.atheism
1597,20.316305,-27.9977,sci.space
1598,44.348553,18.096848,comp.graphics
1599,-44.50396,38.690147,alt.atheism
1600,43.8568,29.839502,comp.graphics
1601,60.995983,18.298058,comp.graphics
1602,7.238056,18.785122,comp.graphics
1603,-48.648113,39.94391,alt.atheism
1604,26.753332,23.635807,comp.graphics
1605,-34.07517,22.115664,alt.atheism
1606,19.730461,-23.123568,sci.space
1607,8.485126,-48.18705,sci.space
1608,63.901665,14.649962,comp.graphics
1609,4.165915,-33.201744,sci.space
1610,-36.66155,14.690093,talk.religion.misc
1611,46.24512,0.302403,comp.graphics
1612,24.001938,12.096632,comp.graphics
1613,-22.04419,-16.28855,talk.religion.misc
1614,36.36952,26.73018,comp.graphics
1615,-49.45186,38.214375,alt.atheism
1616,-8.103341,-0.32617748,talk.religion.misc
1617,-21.700478,28.780695,alt.atheism
1618,12.906823,-39.203526,sci.space
1619,31.532583,-28.326885,sci.space
1620,6.421048,6.2963614,sci.space
1621,-41.03535,11.874555,alt.atheism
1622,-38.272896,10.36849,alt.atheism
1623,-23.741528,1.8509141,alt.atheism
1624,-40.321213,28.569563,alt.atheism
1625,-4.3464804,3.6791961,alt.atheism
1626,17.156502,-47.15559,sci.space
1627,5.5915213,9.711508,talk.religion.misc
1628,54.82242,7.825821,comp.graphics
1629,19.49034,29.980915,comp.graphics
1630,-41.391968,29.415407,alt.atheism
1631,5.1585865,-32.19438,sci.space
1632,-45.649704,-20.221874,alt.atheism
1633,-44.668808,39.40187,alt.atheism
1634,29.679966,16.132204,comp.graphics
1635,-25.17776,-5.2922993,talk.religion.misc
1636,54.56972,15.389809,comp.graphics
1637,-62.87998,-14.3538265,talk.religion.misc
1638,-53.769882,-7.8957577,alt.atheism
1639,-40.543358,20.158772,alt.atheism
1640,-59.54035,-16.489054,talk.religion.misc
1641,1.7249278,0.28962693,alt.atheism
1642,-8.534135,-0.24047332,alt.atheism
1643,17.726162,-53.514984,sci.space
1644,-42.116787,-0.6998486,talk.religion.misc
1645,-58.771076,-11.700016,talk.religion.misc
1646,5.340489,8.455206,sci.space
1647,-22.478083,25.169847,alt.atheism
1648,46.053566,24.238937,comp.graphics
1649,-31.67869,-17.901297,talk.religion.misc
1650,-34.046925,-7.3203344,talk.religion.misc
1651,-34.48493,-14.784689,talk.religion.misc
1652,4.456403,-14.488682,sci.space
1653,-48.81574,7.701262,talk.religion.misc
1654,15.172239,-58.584427,sci.space
1655,37.70545,21.012789,comp.graphics
1656,-19.680552,33.47827,alt.atheism
1657,-51.330025,-3.6453142,alt.atheism
1658,10.211401,-47.731556,sci.space
1659,10.337673,-33.22051,sci.space
1660,28.137917,17.413492,comp.graphics
1661,50.43042,2.0526724,comp.graphics
1662,-48.57609,32.511765,alt.atheism
1663,11.218969,25.187206,comp.graphics
1664,56.40707,3.2726743,comp.graphics
1665,-40.746956,-23.857468,talk.religion.misc
1666,14.481892,-11.179765,sci.space
1667,21.56676,23.498077,sci.space
1668,45.3382,1.4166396,comp.graphics
1669,7.6245093,19.407637,comp.graphics
1670,11.3158655,-51.329525,sci.space
1671,39.952404,23.227022,comp.graphics
1672,13.424103,-39.862682,sci.space
1673,19.078863,9.755027,sci.space
1674,18.793083,13.72869,comp.graphics
1675,40.306385,27.41088,comp.graphics
1676,27.987537,-31.104202,sci.space
1677,30.108978,21.364635,comp.graphics
1678,45.719067,5.895891,comp.graphics
1679,23.800735,0.20403792,sci.space
1680,41.416317,31.920301,comp.graphics
1681,3.7494419,-46.963024,sci.space
1682,29.877636,-23.15221,sci.space
1683,-31.780697,-5.3344054,talk.religion.misc
1684,-4.2384257,-18.672194,sci.space
1685,-46.241707,-19.206013,alt.atheism
1686,14.036136,-56.08039,sci.space
1687,13.854618,-57.832363,sci.space
1688,-44.94329,-16.945646,alt.atheism
1689,1.2979723,-44.739475,sci.space
1690,2.8428075,-51.766747,sci.space
1691,23.11216,-34.115986,sci.space
1692,-14.276524,-8.96785,talk.religion.misc
1693,9.04769,-11.816936,sci.space
1694,6.008185,23.231901,comp.graphics
1695,25.68194,24.803497,comp.graphics
1696,-34.447144,-20.549488,talk.religion.misc
1697,-48.221813,-8.387232,talk.religion.misc
1698,-26.166897,-3.8252861,talk.religion.misc
1699,37.098038,18.21657,comp.graphics
1700,10.36692,27.751034,comp.graphics
1701,-45.26727,1.3305746,alt.atheism
1702,11.306249,-47.380672,sci.space
1703,-23.293526,-0.11352225,alt.atheism
1704,27.69818,29.21096,comp.graphics
1705,33.773243,32.860176,comp.graphics
1706,-3.9019594,6.198186,talk.religion.misc
1707,22.757553,-19.183857,sci.space
1708,28.931572,-29.447857,sci.space
1709,34.817574,16.0085,comp.graphics
1710,23.184496,-30.775501,sci.space
1711,44.292477,27.321918,comp.graphics
1712,23.876133,15.367103,comp.graphics
1713,-43.098248,31.176191,alt.atheism
1714,44.472122,0.39057314,comp.graphics
1715,-1.355181,2.9278347,talk.religion.misc
1716,-19.813099,-1.8377838,talk.religion.misc
1717,22.706898,15.637507,comp.graphics
1718,61.755283,16.42273,comp.graphics
1719,-32.54745,-4.3562264,talk.religion.misc
1720,8.802987,-50.406116,sci.space
1721,-42.47507,36.937508,alt.atheism
1722,-30.93826,8.875663,alt.atheism
1723,65.065056,9.064941,comp.graphics
1724,28.429775,28.653667,comp.graphics
1725,-24.34913,-10.46156,talk.religion.misc
1726,-44.95698,31.657806,talk.religion.misc
1727,-17.906206,-9.784565,talk.religion.misc
1728,49.176434,10.641419,comp.graphics
1729,-36.51176,-18.226868,talk.religion.misc
1730,20.349934,-21.453444,sci.space
1731,3.2707167,-45.592773,sci.space
1732,20.815317,-21.960497,sci.space
1733,65.17823,9.516626,comp.graphics
1734,11.07827,18.197584,talk.religion.misc
1735,-23.677359,-3.7557542,talk.religion.misc
1736,44.513577,31.163126,comp.graphics
1737,42.82024,29.599815,sci.space
1738,10.89273,-21.615198,sci.space
1739,48.240685,11.643919,comp.graphics
1740,43.177616,14.601929,comp.graphics
1741,-42.549374,21.122936,alt.atheism
1742,11.086134,-41.97408,sci.space
1743,10.815563,-48.616196,sci.space
1744,-52.801765,0.5274244,alt.atheism
1745,25.046116,6.0455046,comp.graphics
1746,53.154503,6.029072,alt.atheism
1747,-19.766447,-6.2493105,alt.atheism
1748,16.674107,-35.799225,sci.space
1749,20.535553,24.946177,comp.graphics
1750,3.4042501,6.6820283,sci.space
1751,47.66336,9.714588,comp.graphics
1752,20.761658,16.05015,comp.graphics
1753,1.368502,-41.42552,sci.space
1754,-28.69484,16.534937,alt.atheism
1755,-27.232643,-0.5698618,alt.atheism
1756,-37.073193,-6.824756,talk.religion.misc
1757,31.607433,-26.854551,sci.space
1758,-51.48521,-8.85567,talk.religion.misc
1759,-41.9614,17.702635,alt.atheism
1760,9.62301,-12.878528,sci.space
1761,45.105415,9.836584,comp.graphics
1762,7.066883,20.450098,comp.graphics
1763,12.184829,-41.688988,sci.space
1764,54.954994,19.097315,sci.space
1765,6.4631133,3.378444,comp.graphics
1766,20.670809,16.640753,comp.graphics
1767,-43.50295,32.80376,alt.atheism
1768,56.511868,7.9418497,comp.graphics
1769,-36.555744,23.528255,talk.religion.misc
1770,48.378586,15.042964,comp.graphics
1771,38.826466,5.4834976,comp.graphics
1772,13.590561,22.21493,comp.graphics
1773,30.418373,6.8581715,comp.graphics
1774,-21.984335,-1.8086017,talk.religion.misc
1775,46.04887,12.911817,comp.graphics
1776,-40.237526,-16.369083,talk.religion.misc
1777,11.192338,-45.97741,sci.space
1778,9.4789715,14.685868,comp.graphics
1779,22.613123,10.8501215,comp.graphics
1780,-46.646893,0.17730999,alt.atheism
1781,-33.941734,-21.528996,talk.religion.misc
1782,-19.947475,-0.32735333,talk.religion.misc
1783,-48.60617,-1.5964205,alt.atheism
1784,17.877735,-35.0044,sci.space
1785,-55.25955,-1.7509439,alt.atheism
1786,39.25096,27.780506,comp.graphics
1787,-7.611833,5.677767,alt.atheism
1788,24.179752,0.6000603,comp.graphics
1789,5.506996,3.5315702,comp.graphics
1790,16.482748,-47.74433,sci.space
1791,24.580875,6.105511,comp.graphics
1792,5.7876544,-38.438583,sci.space
1793,36.33294,22.5351,comp.graphics
1794,11.707989,26.027786,comp.graphics
1795,21.84589,11.103307,comp.graphics
1796,12.760473,-21.862633,sci.space
1797,-25.264961,-10.462415,talk.religion.misc
1798,-48.411804,-4.314094,talk.religion.misc
1799,50.835117,21.992418,comp.graphics
1800,4.7268662,22.323433,sci.space
1801,0.054176576,-13.388325,sci.space
1802,-26.368546,-3.67347,talk.religion.misc
1803,64.39742,9.269581,comp.graphics
1804,1.0148708,-24.65658,sci.space
1805,-39.83913,27.114447,talk.religion.misc
1806,-34.981068,-17.76618,talk.religion.misc
1807,37.196144,1.9404744,talk.religion.misc
1808,-36.64364,-5.4207935,alt.atheism
1809,24.875792,-16.63788,sci.space
1810,40.585995,25.141483,comp.graphics
1811,-47.716885,-19.389246,alt.atheism
1812,-0.3549358,-14.951557,sci.space
1813,-46.37524,2.9216833,alt.atheism
1814,46.635147,14.393824,comp.graphics
1815,2.0397193,-30.844276,sci.space
1816,47.47261,-1.2859018,comp.graphics
1817,6.4437084,-37.263157,sci.space
1818,-44.764626,35.382816,alt.atheism
1819,30.7478,17.61685,comp.graphics
1820,-33.37818,-4.2639236,alt.atheism
1821,49.095127,4.158147,sci.space
1822,8.951428,26.83949,comp.graphics
1823,-8.759676,4.39557,alt.atheism
1824,10.745409,-30.763174,sci.space
1825,-56.65224,-8.661771,alt.atheism
1826,46.6852,14.829204,comp.graphics
1827,-37.744637,2.0744002,alt.atheism
1828,11.247702,-3.8506072,sci.space
1829,-24.324905,-2.3403945,talk.religion.misc
1830,26.72123,31.432411,sci.space
1831,8.977003,-15.787281,sci.space
1832,9.325035,20.080185,comp.graphics
1833,12.969643,-37.623657,sci.space
1834,-37.21759,-17.182167,talk.religion.misc
1835,-4.5877023,-3.2159584,comp.graphics
1836,-19.165056,-9.149161,alt.atheism
1837,-43.213303,16.469606,alt.atheism
1838,-36.46493,-17.617853,talk.religion.misc
1839,-25.536768,-10.925693,talk.religion.misc
1840,-41.71347,1.7092594,alt.atheism
1841,52.81009,12.522312,comp.graphics
1842,38.436237,19.454315,comp.graphics
1843,28.005306,5.564425,comp.graphics
1844,44.57627,4.12755,comp.graphics
1845,-64.52952,-5.2460604,alt.atheism
1846,53.339535,12.595047,comp.graphics
1847,-38.59933,0.9635316,talk.religion.misc
1848,-18.505232,-7.817517,talk.religion.misc
1849,0.45596004,-14.681911,sci.space
1850,7.814773,22.960009,comp.graphics
1851,1.5393896,-3.2947342,talk.religion.misc
1852,18.191385,21.413809,sci.space
1853,-22.436007,8.207096,talk.religion.misc
1854,3.616585,-45.1487,sci.space
1855,-47.85678,-1.7567259,alt.atheism
1856,-33.55066,-14.979604,talk.religion.misc
1857,0.73886603,-15.866757,sci.space
1858,56.982616,5.263294,comp.graphics
1859,-43.02153,-24.52785,talk.religion.misc
1860,3.7645924,2.6707258,sci.space
1861,31.01775,21.442734,comp.graphics
1862,-33.930958,-17.276396,talk.religion.misc
1863,-43.58369,-0.7719297,alt.atheism
1864,-8.706632,3.8287442,talk.religion.misc
1865,-21.456167,25.025606,alt.atheism
1866,-62.917225,-6.9735856,alt.atheism
1867,20.51896,-24.723175,sci.space
1868,-46.719254,40.410507,alt.atheism
1869,7.78019,-18.855814,sci.space
1870,2.6598935,-29.086906,sci.space
1871,4.475759,5.377132,comp.graphics
1872,-45.93326,43.55867,alt.atheism
1873,0.088774174,-40.555267,sci.space
1874,-44.394947,40.71258,alt.atheism
1875,3.5110917,-38.73459,sci.space
1876,44.40641,28.005695,comp.graphics
1877,38.657368,24.841711,comp.graphics
1878,45.873936,21.82018,comp.graphics
1879,-43.526573,-10.504693,alt.atheism
1880,12.732313,-24.67893,sci.space
1881,27.406563,31.53271,comp.graphics
1882,5.1529613,-36.90189,sci.space
1883,-65.88903,-9.270292,alt.atheism
1884,-34.799374,-21.15595,talk.religion.misc
1885,-35.17126,25.800106,alt.atheism
1886,8.096,-29.284239,sci.space
1887,62.746796,15.376654,comp.graphics
1888,24.370113,9.661436,comp.graphics
1889,2.4999018,-11.971462,sci.space
1890,-33.414116,-5.650192,talk.religion.misc
1891,13.991322,-13.214185,sci.space
1892,40.77892,15.802868,comp.graphics
1893,45.5714,25.611704,comp.graphics
1894,-3.690828,-4.7206793,comp.graphics
1895,-19.012693,34.027866,alt.atheism
1896,-41.93748,-17.627481,talk.religion.misc
1897,2.2283938,-12.00777,sci.space
1898,18.120344,19.789942,comp.graphics
1899,24.67621,-25.919851,sci.space
1900,-40.587875,9.219867,alt.atheism
1901,17.011375,-36.4753,sci.space
1902,45.745193,15.104966,comp.graphics
1903,-52.236385,-3.0288205,alt.atheism
1904,31.904478,-27.158173,sci.space
1905,25.195127,9.963175,comp.graphics
1906,-59.51863,-7.536033,alt.atheism
1907,6.891984,4.394921,comp.graphics
1908,-30.113415,14.278196,talk.religion.misc
1909,19.596098,-1.8784599,comp.graphics
1910,23.571524,-27.418308,sci.space
1911,18.084438,-0.2705604,sci.space
1912,27.5147,29.838089,comp.graphics
1913,18.832832,-33.539806,sci.space
1914,-36.14464,-21.21857,talk.religion.misc
1915,11.073219,-39.59743,sci.space
1916,-49.693783,9.144918,talk.religion.misc
1917,7.5746183,-0.13346821,sci.space
1918,-5.108979,2.962785,talk.religion.misc
1919,-3.5993876,-19.167578,sci.space
1920,-45.383625,-1.1917156,alt.atheism
1921,-36.40261,1.2899286,alt.atheism
1922,-24.682108,-14.578248,alt.atheism
1923,15.812185,-30.610231,sci.space
1924,-54.38437,2.9399848,talk.religion.misc
1925,17.773241,-48.11174,sci.space
1926,6.099617,-35.93849,sci.space
1927,4.9611354,-3.8776603,sci.space
1928,14.419851,-35.935192,sci.space
1929,38.329956,20.29624,comp.graphics
1930,24.84775,10.608017,comp.graphics
1931,19.369255,-25.879223,sci.space
1932,24.541834,-29.09273,sci.space
1933,31.738144,17.734015,comp.graphics
1934,-45.71307,31.517904,alt.atheism
1935,16.4283,-55.935825,sci.space
1936,60.59119,19.431946,comp.graphics
1937,8.469103,-30.311396,sci.space
1938,62.338264,16.68359,comp.graphics
1939,54.46261,16.435944,comp.graphics
1940,0.08341099,3.2869186,talk.religion.misc
1941,-44.259396,3.4521496,alt.atheism
1942,6.1746325,-47.093517,sci.space
1943,7.220226,-28.93951,sci.space
1944,-38.46672,20.856577,alt.atheism
1945,22.239824,-17.324413,sci.space
1946,28.55632,-30.202686,sci.space
1947,-35.54341,3.9858117,alt.atheism
1948,-54.044968,-10.861953,talk.religion.misc
1949,24.815767,5.356357,comp.graphics
1950,9.331043,-54.333527,sci.space
1951,-29.576324,13.095869,talk.religion.misc
1952,-30.889956,-5.4318705,talk.religion.misc
1953,3.89553,-50.58702,sci.space
1954,7.8397665,-51.037506,sci.space
1955,-39.344173,38.67626,alt.atheism
1956,-54.083466,8.217984,alt.atheism
1957,56.338432,13.832644,comp.graphics
1958,-21.489412,-4.6869273,talk.religion.misc
1959,8.854238,-30.526484,sci.space
1960,38.841324,0.640756,comp.graphics
1961,42.940178,-1.1073513,comp.graphics
1962,-38.0301,-19.689577,talk.religion.misc
1963,22.635185,-18.921988,sci.space
1964,-35.073765,20.136963,alt.atheism
1965,25.595127,-25.641022,sci.space
1966,-33.955826,21.986988,alt.atheism
1967,35.579628,28.80536,sci.space
1968,15.451857,-55.8939,sci.space
1969,36.851547,4.7579184,comp.graphics
1970,46.4821,23.125156,comp.graphics
1971,-23.457037,-1.8803946,talk.religion.misc
1972,-47.30046,30.016272,alt.atheism
1973,23.568256,-26.439865,sci.space
1974,5.9195876,8.726346,sci.space
1975,-56.45108,-3.334855,alt.atheism
1976,-23.855278,1.4589777,talk.religion.misc
1977,-28.14543,15.159262,talk.religion.misc
1978,-34.6231,-13.928785,talk.religion.misc
1979,-25.081285,21.763515,talk.religion.misc
1980,-22.17882,-16.285076,talk.religion.misc
1981,-39.899498,-20.335667,talk.religion.misc
1982,-25.138308,-15.071215,alt.atheism
1983,-18.288754,35.637096,alt.atheism
1984,-51.153053,-10.6419525,talk.religion.misc
1985,14.619373,-51.85196,sci.space
1986,-47.745865,38.11157,alt.atheism
1987,-26.366522,-15.993772,alt.atheism
1988,6.3520923,-51.336006,sci.space
1989,-43.977795,-3.019506,talk.religion.misc
1990,-58.637253,-15.587045,talk.religion.misc
1991,-31.804653,10.725566,talk.religion.misc
1992,-47.53387,2.1323488,alt.atheism
1993,-63.917664,-9.360646,alt.atheism
1994,-53.15673,6.4626393,alt.atheism
1995,14.975222,23.604763,comp.graphics
1996,12.178634,24.558985,comp.graphics
1997,57.533554,18.836752,comp.graphics
1998,-45.170662,8.24407,alt.atheism
1999,-33.8168,11.215203,alt.atheism
2000,-45.238956,41.83954,alt.atheism
2001,48.503624,6.5291533,comp.graphics
2002,2.0311239,-43.061478,sci.space
2003,5.058656,-42.222095,sci.space
2004,-32.137123,-1.7156599,alt.atheism
2005,62.23472,11.671718,comp.graphics
2006,11.655551,-2.9144597,sci.space
2007,-54.19394,-1.5889806,alt.atheism
2008,43.838303,-1.5043167,comp.graphics
2009,-34.814064,11.423932,alt.atheism
2010,0.09617816,-44.109646,sci.space
2011,-44.927635,-7.150218,talk.religion.misc
2012,-39.492302,-24.134335,talk.religion.misc
2013,9.652043,-45.268585,sci.space
2014,-41.79469,-4.0849814,talk.religion.misc
2015,-38.518585,34.1552,alt.atheism
2016,-45.922344,4.9191213,alt.atheism
2017,42.64984,28.617855,sci.space
2018,12.060583,21.39967,comp.graphics
2019,15.577656,-50.97203,sci.space
2020,53.95619,15.644074,comp.graphics
2021,-52.41548,-4.403159,alt.atheism
2022,-7.1957893,7.1914334,alt.atheism
2023,3.816871,-16.3607,sci.space
2024,35.20299,3.0542684,sci.space
2025,-52.060154,2.3071244,alt.atheism
2026,-10.32446,-7.877939,alt.atheism
2027,9.605367,-6.4987774,sci.space
2028,58.239803,13.405564,comp.graphics
2029,21.567518,-4.51815,sci.space
2030,14.766399,-54.15075,sci.space
2031,31.742846,22.650015,comp.graphics
2032,-45.81775,16.215784,alt.atheism
2033,46.188908,1.6246313,comp.graphics
